id_tabela_nutricional,kcal,porcao_padrao,qtde_acucar,qtde_alcool,qtde_calcio,qtde_carboidrato,qtde_ferro,qtde_fibra,qtde_gordura,qtde_monosaturada,qtde_polisaturada,qtde_potassio,qtde_proteina,qtde_saturada,qtde_sodio,qtde_trans,qtde_vitamina_a,qtde_vitamina_c,qtde_vitamina_d,qtde_vitamina_e,unidade_medida,id_alimento
1211,421.4,100,26.6,0.0,80.5,55.7,1.9,1.2,19.8,9.6,3.5,78.1,5.5,4.6,211.1,4.5,68.6,0.1,0.3,1.3,GRAMA,1211
1212,312.8,100,40.4,0.0,33.6,58.3,2.7,1.8,6.0,2.2,0.8,151.9,8.7,2.0,63.1,,83.5,0.8,0.6,0.5,GRAMA,1212
1213,366.8,100,8.2,0.0,35.3,49.6,2.9,1.8,14.2,5.5,2.7,120.3,9.0,4.9,225.4,1.2,44.0,0.0,0.4,0.4,GRAMA,1213
1214,360.8,100,34.4,0.0,68.7,58.3,2.0,2.4,13.2,4.9,1.9,255.2,4.8,5.3,102.0,0.3,80.8,5.3,0.3,0.5,GRAMA,1214
1215,317.2,100,39.4,0.0,22.5,54.2,1.5,1.2,8.7,1.6,0.6,161.6,6.3,5.6,78.5,,56.3,5.3,0.4,0.4,GRAMA,1215
1216,344.9,100,26.6,0.0,25.7,44.3,1.3,1.6,17.3,4.6,0.9,106.7,4.2,10.4,240.3,0.6,373.4,0.9,0.4,0.9,GRAMA,1216
1217,286.6,100,39.8,0.0,23.8,55.3,1.5,0.7,4.2,1.6,0.6,132.3,6.9,1.3,47.9,,65.7,6.0,0.5,0.4,GRAMA,1217
1218,392.0,100,,0.0,,47.1,,1.7,18.3,,,,9.8,,,,,,,,GRAMA,1218
1219,472.0,100,40.6,0.0,27.0,70.5,2.3,3.0,19.6,6.6,1.7,232.0,6.4,6.2,239.0,4.2,,,,,GRAMA,1219
1220,430.3,100,34.8,0.0,34.8,74.8,2.8,2.2,12.5,4.7,4.2,114.8,6.2,2.8,717.8,1.4,2.7,0.0,0.0,0.9,GRAMA,1220
1221,505.2,100,25.2,0.0,68.6,70.8,3.1,2.4,22.6,10.3,3.4,119.5,6.5,7.6,354.2,4.8,0.1,0.0,,2.1,GRAMA,1221
1222,472.0,100,40.6,0.0,27.0,70.5,2.3,3.0,19.6,6.6,1.7,232.0,6.4,6.2,239.0,4.2,,,,,GRAMA,1222
1223,620.2,100,75.0,0.0,53.7,98.1,3.2,3.2,26.3,7.5,1.1,182.9,5.6,15.9,151.8,0.6,140.1,,0.6,0.6,GRAMA,1223
1224,472.0,100,40.6,0.0,27.0,70.5,2.3,3.0,19.6,6.6,1.7,232.0,6.4,6.2,239.0,4.2,,,,,GRAMA,1224
1225,432.0,100,10.6,0.0,20.0,68.7,2.2,2.5,14.4,4.6,2.9,181.0,10.1,4.4,854.0,1.8,,,,,GRAMA,1225
1226,203.2,100,1.8,0.0,91.9,8.3,1.5,0.7,12.5,5.1,1.3,198.6,14.0,4.8,332.4,0.8,67.2,0.8,0.6,1.0,GRAMA,1226
1227,198.0,100,4.1,0.0,80.0,43.6,3.0,12.0,2.3,0.2,1.0,122.0,9.1,0.3,511.0,,,0.1,,0.2,GRAMA,1227
1228,198.0,100,4.1,0.0,80.0,43.6,3.0,12.0,2.3,0.2,1.0,122.0,9.1,0.3,511.0,,,0.1,,0.2,GRAMA,1228
1229,363.0,100,,0.0,102.0,34.2,0.3,0.6,24.6,,,93.0,5.1,,773.0,,,,,,GRAMA,1229
1230,198.0,100,4.1,0.0,80.0,43.6,3.0,12.0,2.3,0.2,1.0,122.0,9.1,0.3,511.0,,,0.1,,0.2,GRAMA,1230
1231,121.8,100,7.8,0.0,51.5,16.1,0.4,0.5,5.4,2.6,0.6,82.7,2.3,1.8,236.7,1.1,10.7,,0.4,0.1,GRAMA,1231
1232,99.2,100,2.3,0.0,52.4,10.7,0.5,0.4,5.3,2.6,0.6,108.2,2.2,1.8,141.8,1.1,10.7,,0.4,0.1,GRAMA,1232
1233,426.5,100,15.5,0.0,93.2,48.7,2.3,1.4,22.9,11.1,4.1,90.3,6.4,5.3,244.6,5.2,79.6,0.1,0.3,1.5,GRAMA,1233
1234,426.5,100,15.5,0.0,93.2,48.7,2.3,1.4,22.9,11.1,4.1,90.3,6.4,5.3,244.6,5.2,79.6,0.1,0.3,1.5,GRAMA,1234
1235,299.5,100,32.5,0.0,43.4,52.5,2.6,2.0,9.4,2.7,0.5,103.8,4.6,5.4,150.7,0.2,62.0,,0.2,0.3,GRAMA,1235
1236,299.5,100,32.5,0.0,43.4,52.5,2.6,2.0,9.4,2.7,0.5,103.8,4.6,5.4,150.7,0.2,62.0,,0.2,0.3,GRAMA,1236
1237,328.4,100,34.4,0.0,67.7,58.3,2.0,2.4,9.5,4.0,1.8,254.2,4.8,3.0,104.2,0.1,59.9,5.3,0.2,0.4,GRAMA,1237
1238,299.5,100,32.5,0.0,43.4,52.5,2.6,2.0,9.4,2.7,0.5,103.8,4.6,5.4,150.7,0.2,62.0,,0.2,0.3,GRAMA,1238
1239,272.7,100,26.6,0.0,23.5,44.3,1.3,1.6,9.1,2.5,0.6,104.3,4.1,5.2,245.1,0.3,327.0,0.9,0.3,0.6,GRAMA,1239
1240,433.0,100,41.2,0.0,18.2,77.8,3.1,4.2,13.2,6.3,2.4,182.4,5.9,4.1,558.2,0.1,,,,2.0,GRAMA,1240
1241,398.6,100,47.6,0.0,18.6,80.7,2.0,1.3,6.9,2.8,2.6,59.8,4.5,1.0,379.4,0.9,0.1,0.0,,0.6,GRAMA,1241
1242,398.6,100,47.6,0.0,18.6,80.7,2.0,1.3,6.9,2.8,2.6,59.8,4.5,1.0,379.4,0.9,0.1,0.0,,0.6,GRAMA,1242
1243,433.0,100,41.2,0.0,18.2,77.8,3.1,4.2,13.2,6.3,2.4,182.4,5.9,4.1,558.2,0.1,,,,2.0,GRAMA,1243
1244,433.0,100,41.2,0.0,18.2,77.8,3.1,4.2,13.2,6.3,2.4,182.4,5.9,4.1,558.2,0.1,,,,2.0,GRAMA,1244
1245,405.3,100,5.5,0.0,49.3,66.8,2.1,3.7,20.8,12.4,5.7,110.5,8.2,2.2,459.7,0.1,0.5,0.0,,3.4,GRAMA,1245
1246,405.3,100,5.5,0.0,49.3,66.8,2.1,3.7,20.8,12.4,5.7,110.5,8.2,2.2,459.7,0.1,0.5,0.0,,3.4,GRAMA,1246
1247,405.3,100,5.5,0.0,49.3,66.8,2.1,3.7,20.8,12.4,5.7,110.5,8.2,2.2,459.7,0.1,0.5,0.0,,3.4,GRAMA,1247
1248,312.2,100,29.1,0.0,29.5,58.0,1.9,1.6,6.9,1.8,0.4,75.0,4.8,4.1,197.9,0.2,79.6,0.1,0.2,0.2,GRAMA,1248
1249,446.2,100,52.9,0.0,88.1,85.0,3.5,1.9,11.3,3.2,0.6,598.8,4.4,6.7,157.5,0.3,82.4,0.0,0.3,0.3,GRAMA,1249
1250,355.9,100,15.8,0.0,19.4,58.0,2.9,2.1,10.4,2.5,5.3,139.8,7.5,1.8,210.0,0.1,20.1,0.3,0.1,0.9,GRAMA,1250
1251,452.6,100,10.3,0.0,46.2,72.5,4.0,3.5,13.8,3.0,7.9,170.8,9.7,2.2,899.3,0.1,0.5,,,3.1,GRAMA,1251
1252,452.6,100,10.3,0.0,46.2,72.5,4.0,3.5,13.8,3.0,7.9,170.8,9.7,2.2,899.3,0.1,0.5,,,3.1,GRAMA,1252
1253,407.1,100,8.1,0.0,33.0,81.1,0.9,5.6,7.0,1.5,4.0,558.4,6.5,1.1,634.6,0.0,0.5,29.4,,0.8,GRAMA,1253
1254,395.2,100,41.5,0.0,19.3,83.9,2.6,3.7,4.8,2.6,0.7,170.0,6.5,1.1,546.4,1.4,0.1,0.0,,0.5,GRAMA,1254
1255,395.2,100,41.5,0.0,19.3,83.9,2.6,3.7,4.8,2.6,0.7,170.0,6.5,1.1,546.4,1.4,0.1,0.0,,0.5,GRAMA,1255
1256,453.9,100,4.0,0.0,51.0,65.7,2.8,3.0,21.9,12.9,2.4,91.9,6.2,5.3,407.5,7.1,0.2,0.0,,1.8,GRAMA,1256
1257,453.9,100,4.0,0.0,51.0,65.7,2.8,3.0,21.9,12.9,2.4,91.9,6.2,5.3,407.5,7.1,0.2,0.0,,1.8,GRAMA,1257
1258,300.1,100,31.8,0.0,29.5,52.1,1.2,1.7,9.1,2.4,0.5,184.2,3.9,5.3,218.1,0.3,81.6,3.5,0.2,0.4,GRAMA,1258
1259,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1259
1260,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1260
1261,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1261
1262,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1262
1263,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1263
1264,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1264
1265,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1265
1266,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1266
1267,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1267
1268,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1268
1269,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1269
1270,313.0,100,,0.0,13.0,0.0,1.9,,21.9,8.3,0.4,86.0,26.9,10.5,1943.0,0.9,,,,,GRAMA,1270
1271,347.0,100,,0.0,13.0,0.0,1.9,,26.6,8.3,0.4,86.0,25.3,10.5,1943.0,0.9,,,,,GRAMA,1271
1272,347.0,100,,0.0,13.0,0.0,1.9,,26.6,8.3,0.4,86.0,25.3,10.5,1943.0,0.9,,,,,GRAMA,1272
1273,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1273
1274,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1274
1275,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1275
1276,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1276
1277,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1277
1278,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1278
1279,313.0,100,,0.0,13.0,0.0,1.9,,21.9,9.2,3.8,86.0,26.9,10.8,1943.0,0.0,,,,,GRAMA,1279
1280,347.0,100,,0.0,13.0,0.0,1.9,,26.6,9.2,3.8,86.0,25.3,10.8,1943.0,0.0,,,,,GRAMA,1280
1281,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1281
1282,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1282
1283,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1283
1284,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1284
1285,236.7,100,,0.0,13.0,0.0,2.9,,13.7,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1285
1286,248.7,100,,0.0,8.0,0.4,1.4,,17.8,7.7,3.3,357.0,20.5,5.4,941.0,0.1,,,0.8,0.5,GRAMA,1286
1287,541.0,100,0.6,0.0,11.0,1.4,1.4,,41.8,18.5,4.5,565.0,37.0,13.7,2310.0,0.3,11.0,,0.7,0.3,GRAMA,1287
1288,206.1,100,2.9,0.0,71.2,12.6,1.3,0.6,9.7,3.6,2.2,197.3,16.2,2.9,121.9,0.9,19.7,0.6,0.6,0.2,GRAMA,1288
1289,206.1,100,2.9,0.0,71.2,12.6,1.3,0.6,9.7,3.6,2.2,197.3,16.2,2.9,121.9,0.9,19.7,0.6,0.6,0.2,GRAMA,1289
1290,206.1,100,2.9,0.0,71.2,12.6,1.3,0.6,9.7,3.6,2.2,197.3,16.2,2.9,121.9,0.9,19.7,0.6,0.6,0.2,GRAMA,1290
1291,266.7,100,2.9,0.0,71.2,12.6,1.3,0.6,16.6,3.6,2.2,197.3,16.2,2.9,121.9,0.9,19.7,0.6,0.6,0.2,GRAMA,1291
1292,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1292
1293,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1293
1294,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1294
1295,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1295
1296,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1296
1297,321.1,100,3.1,0.0,16.5,3.6,0.8,,29.5,12.6,3.0,108.8,9.7,10.9,1174.7,0.8,13.0,,0.3,0.1,GRAMA,1297
1298,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1298
1299,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1299
1300,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1300
1301,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1301
1302,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1302
1303,396.0,100,1.3,0.0,10.0,2.7,1.1,,36.2,17.2,3.9,189.0,13.8,13.0,805.0,2.5,,,0.7,0.2,GRAMA,1303
1304,244.0,100,,0.0,14.0,0.0,0.7,,18.4,7.2,4.3,356.0,18.2,5.0,1351.0,,,,,,GRAMA,1304
1305,244.0,100,,0.0,14.0,0.0,0.7,,18.4,7.2,4.3,356.0,18.2,5.0,1351.0,,,,,,GRAMA,1305
1306,244.0,100,,0.0,14.0,0.0,0.7,,18.4,7.2,4.3,356.0,18.2,5.0,1351.0,,,,,,GRAMA,1306
1307,244.0,100,,0.0,14.0,0.0,0.7,,18.4,7.2,4.3,356.0,18.2,5.0,1351.0,,,,,,GRAMA,1307
1308,245.0,100,,0.0,14.0,0.0,0.7,,18.5,7.2,4.3,356.0,18.3,5.0,1351.0,,,,,,GRAMA,1308
1309,379.0,100,1.3,0.0,6.0,1.3,6.4,,34.5,15.9,3.5,38.0,14.6,13.4,680.0,0.1,,,0.2,0.1,GRAMA,1309
1310,379.0,100,1.3,0.0,6.0,1.3,6.4,,34.5,15.9,3.5,38.0,14.6,13.4,680.0,0.1,,,0.2,0.1,GRAMA,1310
1311,379.0,100,1.3,0.0,6.0,1.3,6.4,,34.5,15.9,3.5,38.0,14.6,13.4,680.0,0.1,,,0.2,0.1,GRAMA,1311
1312,379.0,100,1.3,0.0,6.0,1.3,6.4,,34.5,15.9,3.5,38.0,14.6,13.4,680.0,0.1,,,0.2,0.1,GRAMA,1312
1313,339.0,100,0.1,0.0,13.0,0.0,1.4,,28.4,12.4,3.7,294.0,19.4,9.1,749.0,0.1,12.0,0.7,,0.6,GRAMA,1313
1314,307.0,100,2.5,0.0,11.0,3.2,0.7,,27.7,12.8,2.9,199.0,11.1,10.2,930.0,0.8,,,1.1,0.6,GRAMA,1314
1315,336.0,100,1.0,0.0,15.0,2.4,1.6,,25.9,11.1,2.5,316.0,21.9,9.3,1449.0,0.6,,,0.7,0.2,GRAMA,1315
1316,336.0,100,1.0,0.0,15.0,2.4,1.6,,25.9,11.1,2.5,316.0,21.9,9.3,1449.0,0.6,,,0.7,0.2,GRAMA,1316
1317,126.0,100,2.0,0.0,8.0,2.0,2.3,0.2,4.8,1.9,1.3,287.0,17.5,1.5,1114.0,0.1,7.0,8.9,0.2,0.6,GRAMA,1317
1318,226.0,100,,0.0,8.0,0.4,1.4,,15.2,7.1,1.8,357.0,20.5,5.0,941.0,0.0,,,0.8,0.3,GRAMA,1318
1319,196.0,100,2.9,0.0,73.7,12.6,1.5,0.6,8.3,4.6,5.9,198.9,16.6,3.7,118.3,0.9,16.7,0.6,0.5,0.2,GRAMA,1319
1320,196.0,100,2.9,0.0,73.7,12.6,1.5,0.6,8.3,4.6,5.9,198.9,16.6,3.7,118.3,0.9,16.7,0.6,0.5,0.2,GRAMA,1320
1321,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1321
1322,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1322
1323,214.0,100,,0.0,13.0,0.0,2.9,,11.1,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1323
1324,236.7,100,,0.0,13.0,0.0,2.9,,13.7,4.7,0.4,300.0,26.6,4.4,61.0,0.7,,,0.5,0.4,GRAMA,1324
1325,178.0,100,,0.0,8.0,0.0,1.3,,9.0,4.4,1.4,409.0,22.6,3.1,1500.0,0.0,,,0.8,0.3,GRAMA,1325
1326,544.0,100,,0.0,30.0,0.0,0.9,,31.3,14.8,3.6,127.0,61.3,11.4,1838.0,0.3,12.0,0.5,,0.5,GRAMA,1326
1327,544.0,100,,0.0,30.0,0.0,0.9,,31.3,14.8,3.6,127.0,61.3,11.4,1838.0,0.3,12.0,0.5,,0.5,GRAMA,1327
1328,326.0,100,0.5,0.0,26.0,2.2,6.4,,28.5,13.3,2.6,170.0,14.1,10.6,860.0,2.4,8300.0,,0.6,0.4,GRAMA,1328
1329,195.7,100,,0.0,15.0,0.0,1.1,,7.1,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.5,GRAMA,1329
1330,313.0,100,,0.0,13.0,0.0,1.9,,21.9,8.3,0.4,86.0,26.9,10.5,1943.0,0.9,,,,,GRAMA,1330
1331,313.0,100,,0.0,13.0,0.0,1.9,,21.9,8.3,0.4,86.0,26.9,10.5,1943.0,0.9,,,,,GRAMA,1331
1332,313.0,100,,0.0,13.0,0.0,1.9,,21.9,8.3,0.4,86.0,26.9,10.5,1943.0,0.9,,,,,GRAMA,1332
1333,347.0,100,,0.0,13.0,0.0,1.9,,26.6,8.3,0.4,86.0,25.3,10.5,1943.0,0.9,,,,,GRAMA,1333
1334,347.0,100,,0.0,13.0,0.0,1.9,,26.6,8.3,0.4,86.0,25.3,10.5,1943.0,0.9,,,,,GRAMA,1334
1335,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1335
1336,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1336
1337,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1337
1338,273.0,100,0.1,0.0,9.8,15.9,1.4,0.6,15.6,7.4,2.6,138.8,16.2,3.6,704.4,3.0,4.9,,0.1,1.1,GRAMA,1338
1339,211.0,100,0.5,0.0,48.0,3.5,1.1,,16.1,7.5,3.0,138.0,13.1,5.5,716.0,0.1,1.0,,0.4,0.2,GRAMA,1339
1340,154.0,100,3.6,0.0,10.0,4.4,1.2,,10.0,4.8,0.9,150.0,11.0,3.7,1257.0,0.2,,,0.3,0.1,GRAMA,1340
1341,145.2,100,0.5,0.0,9.9,0.5,0.8,,8.9,3.5,2.0,124.8,14.7,2.5,999.1,0.2,34.0,,0.1,0.2,GRAMA,1341
1342,124.1,100,2.8,0.0,43.7,7.1,0.7,,3.6,1.3,0.7,180.7,15.0,1.0,853.6,0.1,6.3,0.0,0.2,0.1,GRAMA,1342
1343,190.0,100,,0.0,10.0,0.0,3.0,,8.3,3.5,0.3,309.0,27.0,3.5,59.2,0.4,,,0.5,0.4,GRAMA,1343
1344,36.9,100,10.6,0.0,2.0,9.5,0.1,,0.0,,,2.0,0.1,,4.0,,,,,,GRAMA,1344
1345,36.9,100,10.6,0.0,2.0,9.5,0.1,,0.0,,,2.0,0.1,,4.0,,,,,,GRAMA,1345
1346,48.0,100,12.0,0.0,5.0,12.3,0.1,,0.0,,,2.0,0.0,,12.0,,,,,,GRAMA,1346
1347,48.0,100,12.0,0.0,5.0,12.3,0.1,,0.0,,,2.0,0.0,,12.0,,,,,,GRAMA,1347
1348,39.0,100,10.0,0.0,1.0,10.0,,,0.0,,,1.0,0.0,,9.0,,,,,,GRAMA,1348
1349,39.0,100,10.0,0.0,1.0,10.0,,,0.0,,,1.0,0.0,,9.0,,,,,,GRAMA,1349
1350,40.0,100,9.1,0.0,2.0,10.1,0.1,,0.0,,,1.0,0.1,,9.0,,,,,,GRAMA,1350
1351,48.0,100,12.0,0.0,5.0,12.3,0.1,,0.0,,,2.0,0.0,,12.0,,,,,,GRAMA,1351
1352,2.0,100,,0.0,3.0,0.3,0.1,,0.0,,,8.0,0.1,,8.0,,,,,,GRAMA,1352
1353,2.0,100,,0.0,3.0,0.3,0.1,,0.0,,,8.0,0.1,,8.0,,,,,,GRAMA,1353
1354,2.0,100,,0.0,3.0,0.3,0.1,,0.0,,,8.0,0.1,,8.0,,,,,,GRAMA,1354
1355,40.0,100,9.1,0.0,2.0,10.1,0.1,,0.0,,,1.0,0.1,,9.0,,,,,,GRAMA,1355
1356,2.8,100,0.1,0.0,4.7,2.3,0.1,1.9,0.0,,,11.0,0.2,,0.3,,,0.2,,,GRAMA,1356
1357,39.0,100,10.0,0.0,1.0,10.0,,,0.0,,,1.0,0.0,,9.0,,,,,,GRAMA,1357
1358,0.0,100,,0.0,4.0,0.0,0.0,,0.0,,,2.0,0.1,,6.0,,,,,,GRAMA,1358
1359,0.0,100,,0.0,,0.0,,,0.0,,,,0.0,,15.0,,,,,,GRAMA,1359
1360,0.0,100,,0.0,,0.0,,,0.0,,,,0.0,,15.0,,,,,,GRAMA,1360
1361,39.0,100,10.0,0.0,1.0,10.0,,,0.0,,,1.0,0.0,,9.0,,,,,,GRAMA,1361
1362,2.0,100,,0.0,3.0,0.3,0.1,,0.0,,,8.0,0.1,,8.0,,,,,,GRAMA,1362
1363,73.6,100,9.8,0.0,5.6,20.0,,,0.1,,,1.0,0.0,,18.3,,,,,,GRAMA,1363
1364,73.6,100,9.8,0.0,5.6,20.0,,,0.1,,,1.0,0.0,,18.3,,,,,,GRAMA,1364
1365,19.3,100,1.5,0.0,24.4,3.8,0.3,1.1,0.2,0.0,0.0,253.6,0.7,0.2,106.5,,,2.4,,,GRAMA,1365
1366,15.3,100,3.8,0.0,5.7,3.9,0.0,,0.0,,,0.2,0.0,0.0,1.7,,,1.4,,,GRAMA,1366
1367,15.3,100,3.8,0.0,5.7,3.9,0.0,,0.0,,,0.2,0.0,0.0,1.7,,,1.4,,,GRAMA,1367
1368,241.0,100,0.5,0.0,141.0,75.4,4.4,,0.5,0.0,0.2,3535.0,12.2,0.2,37.0,,,,,2.3,GRAMA,1368
1369,2.8,100,0.1,0.0,4.7,2.3,0.1,1.9,0.0,,,11.0,0.2,,0.3,,,0.2,,,GRAMA,1369
1370,2.8,100,0.1,0.0,4.7,2.3,0.1,1.9,0.0,,,11.0,0.2,,0.3,,,0.2,,,GRAMA,1370
1371,2.8,100,0.1,0.0,4.7,2.3,0.1,1.9,0.0,,,11.0,0.2,,0.3,,,0.2,,,GRAMA,1371
1372,170.0,100,13.5,0.0,86.0,28.1,36.0,11.5,1.3,0.7,0.0,1800.0,16.2,0.2,3400.0,,,,,,GRAMA,1372
1373,36.9,100,10.6,0.0,2.0,9.5,0.1,,0.0,,,2.0,0.1,,4.0,,,,,,GRAMA,1373
1374,352.0,100,1.3,0.0,29.0,77.7,2.5,15.6,1.2,0.1,0.6,280.0,9.9,0.2,9.0,,1.1,,,0.0,GRAMA,1374
1375,83.3,100,10.1,0.0,112.4,10.4,0.2,0.8,3.4,1.0,0.1,167.7,3.2,2.1,60.2,0.1,26.5,0.9,1.0,0.1,GRAMA,1375
1376,40.0,100,9.1,0.0,2.0,10.1,0.1,,0.0,,,1.0,0.1,,9.0,,,,,,GRAMA,1376
1377,2.5,100,0.3,0.0,,0.7,0.0,,0.0,0.0,0.0,36.8,0.0,0.0,3.0,,,,,,GRAMA,1377
1378,39.0,100,10.0,0.0,1.0,10.0,,,0.0,,,1.0,0.0,,9.0,,,,,,GRAMA,1378
1379,27.0,100,5.9,0.0,1.0,6.8,0.2,,0.1,,,14.0,0.0,,30.0,,,0.4,,,GRAMA,1379
1380,45.4,100,10.1,0.0,13.1,11.0,0.0,,0.1,,,3.0,0.2,,84.7,,,,,,GRAMA,1380
1381,1.0,100,,0.0,,0.3,0.0,,0.0,0.0,0.0,37.0,0.0,0.0,3.0,,,,,,GRAMA,1381
1382,27.7,100,4.3,0.0,4.0,5.2,0.0,0.1,0.8,0.0,0.0,22.9,0.3,0.8,50.1,0.0,,,,0.0,GRAMA,1382
1383,0.0,100,,0.0,,0.0,,,0.0,,,,0.0,,15.0,,,,,,GRAMA,1383
1384,0.0,100,,0.0,,0.0,,,0.0,,,,0.0,,15.0,,,,,,GRAMA,1384
1385,0.0,100,,0.0,4.0,0.0,0.0,,0.0,,,2.0,0.1,,6.0,,,,,,GRAMA,1385
1386,0.0,100,,0.0,4.0,0.0,0.0,,0.0,,,2.0,0.1,,6.0,,,,,,GRAMA,1386
1387,2.8,100,0.1,0.0,4.7,2.3,0.1,1.9,0.0,,,11.0,0.2,,0.3,,,0.2,,,GRAMA,1387
1388,40.0,100,9.1,0.0,2.0,10.1,0.1,,0.0,,,1.0,0.1,,9.0,,,,,,GRAMA,1388
1389,2.0,100,,0.0,3.0,0.3,0.1,,0.0,,,8.0,0.1,,8.0,,,,,,GRAMA,1389
